ret,vol,sharpe
0.0684645245111006,0.21659845910505782,0.31608961944596714
0.12360373769865247,0.14805893331217035,0.8348279629844687
0.0827443121155209,0.17305456207756392,0.47814002198008787
0.11714660034223598,0.17384553009878984,0.6738545436035428
0.04560420669890219,0.11618393330513693,0.3925173249138558
0.08033351703909698,0.14942446161787407,0.537619584968192
0.10849737083794429,0.19069132233448238,0.5689685797428912
0.10251360738863645,0.14733884104655584,0.6957677056536938
0.08128018368866048,0.1596746055637065,0.509036383097446
0.09283963705122245,0.1930470692383602,0.48091710181101455
0.08343730784071764,0.16442435879382064,0.5074510154869666
0.051015654159066434,0.2169544119664285,0.2351445803598619
0.06014304447633738,0.12423075656172926,0.48412362719897617
0.07634377147747988,0.17864282096999337,0.4273542651361475
0.10358739214540855,0.195904415285399,0.5287649693576306
0.1026752361436761,0.14112998702626328,0.7275224656866791
0.09961621558562704,0.21823909932254326,0.45645448453029364
0.03957098085628067,0.14034641742020637,0.28195219788049564
0.06451134534460495,0.12557438014880218,0.5137301515497094
0.09535733815933659,0.18482435774264222,0.5159349088182221
0.10951232655099827,0.2057198341679069,0.532337229387494
0.012239766337641437,0.11944930682693139,0.10246829104982151
0.13313535437535445,0.17915881314909612,0.7431136210115384
0.1039738834219565,0.1945756407110972,0.534362282153989
0.0913583746331828,0.2006796130558378,0.455244921205638
0.11697082648044753,0.19830159514198922,0.5898632655813651
0.1035034763607409,0.14379105026762937,0.7198186268762645
0.07023706135981973,0.177635167260674,0.3954006542902007
0.11264001974453466,0.30671712810615154,0.36724398288429183
0.0939000880639112,0.12212154194719838,0.7689068330345086
0.12087144690724676,0.231498853822543,0.5221254658992894
0.12539010718258867,0.24156209069878284,0.5190802365547686
0.12688578862938152,0.2192931560276905,0.5786126248890295
0.07412252954934999,0.15828149616768394,0.46829560841921997
0.11443244817137357,0.1438128959621432,0.7957036634704607
0.07736350349478942,0.16017311336149806,0.4829993116272024
0.08075552031739446,0.18390672976386355,0.4391112844053322
0.06444156172015542,0.1679930452985537,0.3835966042857979
0.08880178575920758,0.16740708862688303,0.530454155123198
0.05197031485152727,0.1319561719210861,0.3938452752525068
0.0752647683146836,0.12945593085224535,0.5813929714860813
0.08363376473028791,0.18991751252018377,0.4403688928971182
0.07605799069122597,0.17694988179966745,0.4298278694378247
0.14235581318468662,0.1914482190101096,0.7435734525018975
0.10877584675565437,0.2095034507879138,0.5192079001398942
0.09193180146578735,0.20469189786498118,0.4491228154346753
0.025774589714911273,0.21315375884518134,0.12092017450009865
0.09648005298615507,0.16608953781613997,0.5808918144679158
0.07115773442617333,0.1342947250126617,0.5298624679373249
0.07474507754753773,0.18255397150189825,0.40944098302873955
0.11029600661344996,0.15934149532330008,0.6921988926341002
0.12063908159805842,0.2817222732878977,0.42821989255629395
0.07708931635173218,0.16453046926773007,0.46854127806740514
